Target,Accuracy,K,Window_Size,Window_Overlap,Optimization_Level,Finite_Context,Time
swedish_german_slovak.txt,46.76,3,8,0.4,1,True,13.059
swedish_german_slovak.txt,27.33,3,8,0.4,1,False,12.924
swedish_german_slovak.txt,50.29,3,8,0.6,1,True,13.227
swedish_german_slovak.txt,30.1,3,8,0.6,1,False,13.223
swedish_german_slovak.txt,46.57,3,8,0.8,1,True,14.474
swedish_german_slovak.txt,23.33,3,8,0.8,1,False,14.227
swedish_german_slovak.txt,57.52,3,10,0,1,True,12.736
swedish_german_slovak.txt,40.19,3,10,0,1,False,12.768
swedish_german_slovak.txt,56.95,3,10,0.2,1,True,12.805
swedish_german_slovak.txt,26.57,3,10,0.2,1,False,12.782
swedish_german_slovak.txt,53.05,3,10,0.4,1,True,13.038
swedish_german_slovak.txt,28.86,3,10,0.4,1,False,12.881
swedish_german_slovak.txt,52.86,3,10,0.6,1,True,12.777
swedish_german_slovak.txt,37.62,3,10,0.6,1,False,13.064
swedish_german_slovak.txt,50.38,3,10,0.8,1,True,14.488
swedish_german_slovak.txt,28.38,3,10,0.8,1,False,14.522
swedish_german_slovak.txt,59.05,3,12,0,1,True,12.745
swedish_german_slovak.txt,13.81,3,12,0,1,False,12.629
swedish_german_slovak.txt,53.71,3,12,0.2,1,True,12.867
swedish_german_slovak.txt,29.24,3,12,0.2,1,False,12.664
swedish_german_slovak.txt,56.76,3,12,0.4,1,True,12.828
swedish_german_slovak.txt,26.38,3,12,0.4,1,False,12.815
swedish_german_slovak.txt,55.43,3,12,0.6,1,True,13.143
swedish_german_slovak.txt,40.0,3,12,0.6,1,False,13.154
swedish_german_slovak.txt,38.86,3,12,0.8,1,True,13.615
swedish_german_slovak.txt,40.38,3,12,0.8,1,False,13.522
swedish_german_slovak.txt,65.62,3,15,0,1,True,12.814
swedish_german_slovak.txt,26.76,3,15,0,1,False,12.746
swedish_german_slovak.txt,64.19,3,15,0.2,1,True,12.772
swedish_german_slovak.txt,25.9,3,15,0.2,1,False,12.676
swedish_german_slovak.txt,55.52,3,15,0.4,1,True,12.81
swedish_german_slovak.txt,26.19,3,15,0.4,1,False,12.767
swedish_german_slovak.txt,59.9,3,15,0.6,1,True,13.032
swedish_german_slovak.txt,26.48,3,15,0.6,1,False,12.773
swedish_german_slovak.txt,60.19,3,15,0.8,1,True,13.566
swedish_german_slovak.txt,26.86,3,15,0.8,1,False,13.787
swedish_german_slovak.txt,32.95,3,3,0,2,True,13.123
swedish_german_slovak.txt,40.86,3,3,0,2,False,13.353
swedish_german_slovak.txt,35.33,3,3,0.2,2,True,13.371
swedish_german_slovak.txt,39.71,3,3,0.2,2,False,13.814
swedish_german_slovak.txt,34.1,3,3,0.4,2,True,14.286
swedish_german_slovak.txt,39.05,3,3,0.4,2,False,14.885
swedish_german_slovak.txt,34.1,3,3,0.6,2,True,14.292
swedish_german_slovak.txt,39.05,3,3,0.6,2,False,14.936
swedish_german_slovak.txt,34.1,3,3,0.8,2,True,14.194
swedish_german_slovak.txt,39.05,3,3,0.8,2,False,14.984
swedish_german_slovak.txt,39.9,3,5,0,2,True,13.016
swedish_german_slovak.txt,41.33,3,5,0,2,False,13.071
swedish_german_slovak.txt,41.24,3,5,0.2,2,True,13.315
swedish_german_slovak.txt,32.19,3,5,0.2,2,False,13.15
swedish_german_slovak.txt,40.95,3,5,0.4,2,True,13.121
swedish_german_slovak.txt,34.19,3,5,0.4,2,False,13.242
swedish_german_slovak.txt,41.14,3,5,0.6,2,True,13.459
swedish_german_slovak.txt,30.1,3,5,0.6,2,False,13.737
swedish_german_slovak.txt,40.57,3,5,0.8,2,True,14.375
swedish_german_slovak.txt,35.14,3,5,0.8,2,False,14.935
swedish_german_slovak.txt,47.71,3,8,0,2,True,12.886
swedish_german_slovak.txt,26.38,3,8,0,2,False,12.985
swedish_german_slovak.txt,52.95,3,8,0.2,2,True,13.016
swedish_german_slovak.txt,36.19,3,8,0.2,2,False,12.839
swedish_german_slovak.txt,46.76,3,8,0.4,2,True,13.224
swedish_german_slovak.txt,27.33,3,8,0.4,2,False,13.205
swedish_german_slovak.txt,50.29,3,8,0.6,2,True,13.419
swedish_german_slovak.txt,35.52,3,8,0.6,2,False,13.526
swedish_german_slovak.txt,46.67,3,8,0.8,2,True,14.634
swedish_german_slovak.txt,23.33,3,8,0.8,2,False,14.871
swedish_german_slovak.txt,58.48,3,10,0,2,True,12.956
swedish_german_slovak.txt,40.19,3,10,0,2,False,12.933
swedish_german_slovak.txt,59.14,3,10,0.2,2,True,13.078
swedish_german_slovak.txt,26.57,3,10,0.2,2,False,12.991
swedish_german_slovak.txt,57.43,3,10,0.4,2,True,13.03
swedish_german_slovak.txt,28.86,3,10,0.4,2,False,12.902
swedish_german_slovak.txt,53.62,3,10,0.6,2,True,13.285
swedish_german_slovak.txt,39.43,3,10,0.6,2,False,13.232
swedish_german_slovak.txt,50.48,3,10,0.8,2,True,15.12
swedish_german_slovak.txt,28.38,3,10,0.8,2,False,15.216
swedish_german_slovak.txt,61.33,3,12,0,2,True,12.777
swedish_german_slovak.txt,13.81,3,12,0,2,False,12.62
swedish_german_slovak.txt,55.43,3,12,0.2,2,True,12.826
swedish_german_slovak.txt,29.24,3,12,0.2,2,False,12.698
swedish_german_slovak.txt,60.57,3,12,0.4,2,True,12.9
swedish_german_slovak.txt,26.38,3,12,0.4,2,False,13.016
swedish_german_slovak.txt,57.62,3,12,0.6,2,True,13.319
swedish_german_slovak.txt,40.0,3,12,0.6,2,False,13.104
swedish_german_slovak.txt,52.86,3,12,0.8,2,True,13.42
swedish_german_slovak.txt,40.0,3,12,0.8,2,False,13.867
swedish_german_slovak.txt,74.19,3,15,0,2,True,12.762
swedish_german_slovak.txt,26.76,3,15,0,2,False,12.702
swedish_german_slovak.txt,65.33,3,15,0.2,2,True,12.821
swedish_german_slovak.txt,25.9,3,15,0.2,2,False,12.685
swedish_german_slovak.txt,62.19,3,15,0.4,2,True,12.843
swedish_german_slovak.txt,26.19,3,15,0.4,2,False,12.698
swedish_german_slovak.txt,62.19,3,15,0.6,2,True,13.118
swedish_german_slovak.txt,26.48,3,15,0.6,2,False,12.788
swedish_german_slovak.txt,61.52,3,15,0.8,2,True,13.973
swedish_german_slovak.txt,61.52,3,15,0.8,2,False,5.243
swedish_german_slovak.txt,32.95,3,3,0,3,True,13.357
swedish_german_slovak.txt,42.0,3,3,0,3,False,13.354
swedish_german_slovak.txt,35.33,3,3,0.2,3,True,13.498
swedish_german_slovak.txt,39.71,3,3,0.2,3,False,13.56
swedish_german_slovak.txt,34.48,3,3,0.4,3,True,15.043
swedish_german_slovak.txt,39.05,3,3,0.4,3,False,15.002
swedish_german_slovak.txt,34.48,3,3,0.6,3,True,14.96
swedish_german_slovak.txt,39.05,3,3,0.6,3,False,14.793
swedish_german_slovak.txt,34.48,3,3,0.8,3,True,14.928
swedish_german_slovak.txt,39.05,3,3,0.8,3,False,14.799
swedish_german_slovak.txt,39.9,3,5,0,3,True,13.019
swedish_german_slovak.txt,46.57,3,5,0,3,False,13.061
swedish_german_slovak.txt,42.38,3,5,0.2,3,True,13.22
swedish_german_slovak.txt,40.19,3,5,0.2,3,False,13.274
swedish_german_slovak.txt,40.95,3,5,0.4,3,True,13.142
swedish_german_slovak.txt,43.24,3,5,0.4,3,False,13.522
swedish_german_slovak.txt,41.52,3,5,0.6,3,True,13.488
swedish_german_slovak.txt,47.9,3,5,0.6,3,False,13.946
swedish_german_slovak.txt,40.57,3,5,0.8,3,True,14.347
swedish_german_slovak.txt,37.71,3,5,0.8,3,False,15.26
swedish_german_slovak.txt,52.29,3,8,0,3,True,12.936
swedish_german_slovak.txt,26.38,3,8,0,3,False,12.993
swedish_german_slovak.txt,52.38,3,8,0.2,3,True,13.194
swedish_german_slovak.txt,39.43,3,8,0.2,3,False,12.989
swedish_german_slovak.txt,49.71,3,8,0.4,3,True,13.376
swedish_german_slovak.txt,35.52,3,8,0.4,3,False,13.308
swedish_german_slovak.txt,51.52,3,8,0.6,3,True,13.484
swedish_german_slovak.txt,40.0,3,8,0.6,3,False,13.568
swedish_german_slovak.txt,47.24,3,8,0.8,3,True,15.86
swedish_german_slovak.txt,42.86,3,8,0.8,3,False,15.342
swedish_german_slovak.txt,71.33,3,10,0,3,True,12.908
swedish_german_slovak.txt,40.19,3,10,0,3,False,12.774
swedish_german_slovak.txt,61.71,3,10,0.2,3,True,12.927
swedish_german_slovak.txt,26.57,3,10,0.2,3,False,12.85
swedish_german_slovak.txt,64.57,3,10,0.4,3,True,13.151
swedish_german_slovak.txt,28.86,3,10,0.4,3,False,12.835
swedish_german_slovak.txt,56.67,3,10,0.6,3,True,13.373
swedish_german_slovak.txt,39.81,3,10,0.6,3,False,13.143
swedish_german_slovak.txt,50.48,3,10,0.8,3,True,15.1
swedish_german_slovak.txt,38.0,3,10,0.8,3,False,15.473
swedish_german_slovak.txt,67.81,3,12,0,3,True,12.817
swedish_german_slovak.txt,13.81,3,12,0,3,False,12.684
swedish_german_slovak.txt,63.14,3,12,0.2,3,True,12.983
swedish_german_slovak.txt,29.24,3,12,0.2,3,False,12.652
swedish_german_slovak.txt,73.24,3,12,0.4,3,True,12.904
swedish_german_slovak.txt,26.38,3,12,0.4,3,False,12.904
swedish_german_slovak.txt,72.38,3,12,0.6,3,True,13.25
swedish_german_slovak.txt,40.0,3,12,0.6,3,False,13.087
swedish_german_slovak.txt,61.33,3,12,0.8,3,True,14.005
swedish_german_slovak.txt,40.0,3,12,0.8,3,False,13.837
swedish_german_slovak.txt,78.57,3,15,0,3,True,12.906
swedish_german_slovak.txt,26.76,3,15,0,3,False,12.656
swedish_german_slovak.txt,76.29,3,15,0.2,3,True,12.78
swedish_german_slovak.txt,25.9,3,15,0.2,3,False,12.901
swedish_german_slovak.txt,70.86,3,15,0.4,3,True,13.088
swedish_german_slovak.txt,26.19,3,15,0.4,3,False,12.872
swedish_german_slovak.txt,68.67,3,15,0.6,3,True,13.36
swedish_german_slovak.txt,68.67,3,15,0.6,3,False,12.915
swedish_german_slovak.txt,71.81,3,15,0.8,3,True,14.28
swedish_german_slovak.txt,26.86,3,15,0.8,3,False,13.88
swedish_german_slovak.txt,65.24,5,3,0,0,True,17.52
swedish_german_slovak.txt,66.48,5,3,0,0,False,17.502
swedish_german_slovak.txt,62.48,5,3,0.2,0,True,17.535
swedish_german_slovak.txt,61.05,5,3,0.2,0,False,17.886
swedish_german_slovak.txt,64.19,5,3,0.4,0,True,18.093
swedish_german_slovak.txt,65.05,5,3,0.4,0,False,18.091
swedish_german_slovak.txt,64.19,5,3,0.6,0,True,18.021
swedish_german_slovak.txt,65.05,5,3,0.6,0,False,18.187
swedish_german_slovak.txt,64.19,5,3,0.8,0,True,18.035
swedish_german_slovak.txt,65.05,5,3,0.8,0,False,18.039
swedish_german_slovak.txt,76.29,5,5,0,0,True,17.442
swedish_german_slovak.txt,66.57,5,5,0,0,False,17.506
swedish_german_slovak.txt,71.9,5,5,0.2,0,True,17.694
swedish_german_slovak.txt,67.05,5,5,0.2,0,False,17.552
swedish_german_slovak.txt,71.24,5,5,0.4,0,True,17.666
swedish_german_slovak.txt,70.76,5,5,0.4,0,False,17.328
swedish_german_slovak.txt,69.71,5,5,0.6,0,True,17.83
swedish_german_slovak.txt,68.0,5,5,0.6,0,False,17.421
swedish_german_slovak.txt,70.1,5,5,0.8,0,True,18.163
swedish_german_slovak.txt,70.1,5,5,0.8,0,False,6.127
swedish_german_slovak.txt,74.57,5,8,0,0,True,17.667
swedish_german_slovak.txt,63.62,5,8,0,0,False,17.272
swedish_german_slovak.txt,77.9,5,8,0.2,0,True,17.687
swedish_german_slovak.txt,67.62,5,8,0.2,0,False,17.637
swedish_german_slovak.txt,75.62,5,8,0.4,0,True,17.531
swedish_german_slovak.txt,66.48,5,8,0.4,0,False,17.399
